time,T_core0,T_core1,T_core2,IPC_core0,IPC_core1,IPC_core2,F_core0,F_core1,F_core2,P_core0,P_core1,P_core2,Energy_Per_Instruction_core0,Energy_Per_Instruction_core1,Energy_Per_Instruction_core2,Cdyn_core0,Cdyn_core1,Cdyn_core2
61471728159000,42.796728376075656,45.17071128685645,57.28157202920555,0.0003030769097483361,2.022008386616694,2.1608564254625318,4.0,4.0,4.0,0.12878462137907706,8.368857987694637,6.630215292686772,3.161500081563667e-07,1.0352225013815683e-09,7.67798920114835e-10,5.853086459133656e-12,1.4363314351393649e-09,1.1337060995840454e-09
61473730240416,42.79802032050756,45.32839173174532,57.39743002992277,0.0002013409753105376,2.0232140079475585,2.1607930776656956,3.2,4.0,4.0,0.10424475371608653,8.373873838654722,6.792865139190735,2.6536714742898087e-07,1.0352310325013822e-09,7.869496670433167e-10,2.90136309556191e-12,1.4371957304108906e-09,1.161932900979618e-09
61475730280833,42.79795630244504,45.48372726589878,57.504148626213585,0.0003178062000296837,2.020598108560373,2.152135340251357,2.4000000000000004,4.0,4.0,0.038924114220362516,8.363109134540025,6.688582090651185,1.5881890012761623e-07,1.0355530704719705e-09,7.813330939219793e-10,1.9503605565697157e-13,1.4353203733473788e-09,1.1438179772266359e-09
61477734324166,42.79746707808894,45.63671581741429,57.599377317083885,0.0003108110996445188,2.021826868187372,2.1530191530977945,2.4000000000000004,4.0,4.0,0.03891691385297186,8.368136666895525,6.727647536310244,1.5893033769319942e-07,1.0355518811601898e-09,7.863752446669951e-10,1.9188262932228783e-13,1.4361867535169186e-09,1.1505909820044241e-09
61479734772083,42.79699666761527,45.79231462445706,57.70331474609294,0.00035522763311684563,2.022046949395568,2.161816821414369,2.4000000000000004,4.0,4.0,0.03898095132441941,8.369102809541712,6.623135181341955,1.5788952751982166e-07,1.035183446755816e-09,7.666615367326778e-10,2.2027470685650966e-13,1.4363478506870155e-09,1.1324363735807855e-09
61481738574583,42.796551306039,45.95014660662269,57.821648876343616,0.00032227104351058544,2.02322527216155,2.1544157006261084,2.4000000000000004,4.0,4.0,0.03893318441158502,8.373907417667176,6.691300121167428,1.5748134257228701e-07,1.035245991313818e-09,7.774461764024209e-10,1.9915369960060786e-13,1.4371751799343957e-09,1.1442589761080457e-09
61483738611250,42.79609719786014,46.10744110191722,57.93950634676152,0.0004101513817782491,2.0220205689933954,2.164316804543147,2.4000000000000004,4.0,4.0,0.03905681718453893,8.369024891008227,6.65951450549904,1.5841462846062176e-07,1.035252947052636e-09,7.699271931493931e-10,2.539356927413007e-13,1.4363206639679698e-09,1.1387290038665565e-09
61485751676249,42.79564587492824,46.26148647590354,58.0447570902881,0.017878942692361892,2.02891788655641,2.147374516184658,2.4000000000000004,4.0,4.0,0.06461025403078796,8.227748812872106,6.735502119305279,1.5638423761277182e-07,1.0155892553237956e-09,7.891544222401212e-10,1.1570011711732698e-11,1.4117867813016033e-09,1.1519108277037e-09
61487755256250,42.7954858697348,46.41428341160851,58.14926105075826,0.00031774893671093546,2.0232127305123266,2.1592771440471186,2.4000000000000004,4.0,4.0,0.039143252081968116,8.374075165523346,6.6694841788692365,1.585985030129347e-07,1.0352662557229075e-09,7.731148417658226e-10,2.922563381889139e-13,1.4371838591218392e-09,1.1404389052610413e-09
61489755640750,42.79504028577792,46.57134849272593,58.26611563500826,0.00032496588242512367,2.0232190910985492,2.161341294707558,3.2,4.0,4.0,0.05824508337489241,8.374166373771866,6.631692977922119,1.84051640199866e-07,1.035278276630494e-09,7.67759313488869e-10,2.0138577848584578e-13,1.4371926260800012e-09,1.1338661322099214e-09
61491755663999,42.79556818849683,46.727577707583954,58.38333467609227,0.00033140085147719217,2.02090190486845,2.1585310920450924,4.0,4.0,4.0,0.0962187291450325,8.364686999693676,6.618499892736133,2.3528613262874777e-07,1.0353886397652437e-09,7.672651702617341e-10,1.9932614897360724e-13,1.4355397948915314e-09,1.1315637327463367e-09
61493758145000,42.79635572678613,46.88243899904687,58.49984835033562,0.00018642054870027136,2.0219213063916865,2.1575261700229595,4.0,4.0,4.0,0.09573550551388621,8.368927539757323,6.632234082708733,2.3535349979071255e-07,1.0354502012930339e-09,7.700617078747153e-10,1.1540569528890867e-13,1.4362688794270891e-09,1.1339361832628045e-09
61495758168250,42.79716572231506,47.0379822829801,58.61670273160985,0.0002288024234321737,2.0232183457982678,2.15945411464789,4.0,4.0,4.0,0.09587596158053371,8.37425187876876,6.623258218458126,2.3604797942114468e-07,1.035286223709296e-09,7.674886933257918e-10,1.397621842360273e-13,1.4371860150062235e-09,1.1323657839887947e-09
61497760644500,42.79785229596655,47.19473862529733,58.73390034455548,0.00021588119719804098,2.0232169822313266,2.157153336334992,4.0,4.0,4.0,0.09583775204304631,8.374313630491315,6.6440298659053365,2.3602305293216958e-07,1.0352996689133096e-09,7.712263009186697e-10,1.331046426017425e-13,1.4371893717623242e-09,1.1359597494993301e-09
61499760666000,42.79863069559818,47.35182835944494,58.85132354861906,0.0001206868273552406,2.0232362240152613,2.1591803326059202,4.0,4.0,4.0,0.09549809874744332,8.374434539777656,6.629024924155306,2.368815340847875e-07,1.0352351510446044e-09,7.682555364802336e-10,7.410990417766649e-14,1.4372029029010073e-09,1.133342378600462e-09
61501761959999,42.799313463086776,47.50878657597293,58.96866622150528,0.00032430396252181525,2.023218566345769,2.15728105595491,4.0,4.0,4.0,0.09622978822277294,8.37436417960761,6.646172973992911,2.357148148647251e-07,1.035302421519781e-09,7.714332407033036e-10,2.0111552841271938e-13,1.4371831526503218e-09,1.1363070323769134e-09
61503763151250,42.800163759457895,47.66572175105933,59.07739146870723,0.00010951745245617184,2.0220472242066925,2.1311761047614004,4.0,4.0,4.0,0.09545884391373084,8.369640282049717,6.928041901412557,2.3673429496633287e-07,1.035251664131358e-09,8.17651291159476e-10,6.72413611367876e-14,1.436355415603804e-09,1.1852309964656923e-09
61505763374500,42.800831137456306,47.822626340230975,59.18618578731478,0.00023089298361458308,2.023217520199102,2.1613837953867825,4.0,4.0,4.0,0.09589626010206223,8.374480986952259,6.6116750744848005,2.360420784285599e-07,1.035321722813025e-09,7.654200983634823e-10,1.4315840287522743e-13,1.4371881184853605e-09,1.1302944888213528e-09
61507765758750,42.801604218759614,47.97940631770681,59.30297529820261,0.00011826616448914413,2.022102005179985,2.1575909917717384,4.0,4.0,4.0,0.09549127802341863,8.369863131967634,6.665971673312513,2.3687042481044277e-07,1.0352552645817706e-09,7.73286911130791e-10,7.28220410412538e-14,1.4363786326335175e-09,1.1397083130339873e-09
61509768000750,42.80227840629884,48.13610535017803,59.42075737832137,0.00021873780286696103,2.0232159987179914,2.1579209068871235,4.0,4.0,4.0,0.09585167021463431,8.37457154623311,6.66081971681157,2.3603996070158733e-07,1.0353338321819543e-09,7.724239542341296e-10,1.35366618867374e-13,1.4371882103288615e-09,1.138800995947606e-09
61511768149000,42.80307056664325,48.29278131945211,59.53768128162321,0.00018009377630409242,2.0220767046741135,2.1633460427098483,4.0,4.0,4.0,0.09571274759321557,8.369908638475286,6.62000807352775,2.3540494889519824e-07,1.0352745280299742e-09,7.657482994682133e-10,1.1122047512152751e-13,1.4363707381058373e-09,1.1317027509738966e-09
61513768238000,42.8038735010896,48.44856315733101,59.65300437807443,0.0003637225715792429,2.020925103210251,2.158216577630587,4.0,4.0,4.0,0.09633797093730873,8.36510433784919,6.729806079631357,2.3527671407816824e-07,1.035376496044923e-09,7.806105049014819e-10,2.1973818773616067e-13,1.4355286784106111e-09,1.1507520890190364e-09
61515770645749,42.80501262741459,48.601097809636066,59.75597735939761,0.000556679737201974,2.0218033853417405,2.1342488220255467,4.0,4.0,4.0,0.1298105006917371,8.368892552445129,6.599238262341037,3.167755670144771e-07,1.0357210328577457e-09,2.517883186285697e-09,6.030901568541772e-12,1.4361784576722828e-09,1.1280725362951496e-09
61517773131249,42.80643621290382,48.75439253129911,59.860576928483624,0.0003670591505516119,2.02200769323031,2.1609037140165666,4.0,4.0,4.0,0.10941938453861141,8.369802973049728,6.611831296647938,2.678745373283921e-07,1.0353480628302969e-09,7.655861150113527e-10,2.4907275357560117e-12,1.436328495975992e-09,1.1302470290838618e-09
61519773973500,42.807134781551916,48.913067438232964,59.978320070695595,0.00040784105142510553,2.023290885206494,2.1540900593631513,3.3,4.0,4.0,0.09648977359173937,8.375188792968077,6.690667242586852,2.3456644497584038e-07,1.0353668500803841e-09,7.773594434592685e-10,2.4597903551231803e-13,1.4372551419567707e-09,1.1439204443498806e-09
61521774442500,42.80788582997963,49.07130045807693,60.095856510788636,1.9946568173696912,2.021983960640218,2.1602914534133193,2.6,4.0,4.0,2.7469116895056143,8.369723049025355,6.633727349724065,8.039071205381014e-10,1.0354224961023222e-09,7.683704968515921e-10,1.1059033129976948e-09,1.4362977678312328e-09,1.1340215799660277e-09
61523775178000,42.81460328387659,49.19463714607886,60.20556632339926,1.8019732217802034,2.033144653843034,2.1479691870373028,2.6,4.0,4.0,2.529909566150201,7.429131370311279,6.655878394335178,5.857946288261623e-10,9.254199518567091e-10,7.77748370899854e-10,1.017198058523878e-09,1.2729939442611592e-09,1.1378545798953785e-09
61525776115384,42.82330649596583,49.26336369537191,60.28979326206881,0.8397043547283748,1.9199982271347742,2.0860980389293147,2.6,4.0,4.0,1.1577087232260608,7.414255177918987,6.659045412643139,9.120108078809082e-08,9.850934811453727e-10,3.217498580999184e-09,4.562775556552026e-10,1.270407537547483e-09,1.1383946201071345e-09
61527778857307,42.832743692602456,49.33849013158987,60.38046670860357,0.5192416142766074,1.9977660871664646,2.1590627795977326,2.6,4.0,4.0,0.7398431718812267,8.034940375447192,6.634219628723551,1.0587385654951333e-07,1.0128830501821196e-09,7.900545286156e-10,2.8546438669523445e-10,1.3781612802126963e-09,1.1340739810888114e-09
61529781799230,42.83362727682345,49.46617109312772,60.49622831640345,0.0002491586425232182,2.0231936679808085,2.155950296852509,2.6,4.0,4.0,0.04187412317276389,8.374938296143956,6.659937840241734,1.5828243723639566e-07,1.0354553718037547e-09,7.730874311491022e-10,1.5278036165776024e-13,1.4371816720463307e-09,1.1385253128627488e-09
61531782494615,42.833177592416725,49.62111204220673,60.61345075028562,0.00023661423035207436,2.0219888596329083,2.157673397036112,2.6,4.0,4.0,0.04186020601868761,8.369953156474082,6.641183543460022,1.5830268762188806e-07,1.0354142370332883e-09,7.701762185400927e-10,1.4712131186048537e-13,1.4363075905605515e-09,1.1352554397772994e-09
61533785635384,42.83276034517583,49.775981056898495,60.730221142823254,0.00030135408870958253,2.0232082866695262,2.1591427140180866,2.6,4.0,4.0,0.041955378012896186,8.374921926063701,6.618373593707637,1.5773966837266728e-07,1.0354559926768634e-09,7.670228873371361e-10,1.8605290143723826e-13,1.437161529913508e-09,1.1312814015444455e-09
61535785645250,42.832801062346185,49.930566730582655,60.84634223679878,0.00030033331283417297,2.0220433752659535,2.1606901417542383,4.0,4.0,4.0,0.08712090469593561,8.370257533527859,6.609649784979054,2.2240442828186856e-07,1.0354599198577178e-09,7.659521181418318e-10,1.857576838562588e-13,1.436342968034943e-09,1.1297528395413922e-09
61537785683750,42.83355220004623,50.08507579224729,60.95890840806555,0.0002897554749160248,2.0232029632577024,2.1543733424329092,4.0,4.0,4.0,0.09610331840110063,8.375013324308895,6.767429344259482,2.3559685804576564e-07,1.0354704621263525e-09,7.866588861048157e-10,1.7796344803392207e-13,1.4371597649946867e-09,1.1571314343526666e-09
61539788143750,42.83433685185253,50.23588366847107,61.06333871481498,0.00017708324727053597,2.0255298923759915,2.152656254486791,4.0,4.0,4.0,0.09570893086649271,8.287402348352934,6.632082502551211,2.360486914871298e-07,1.02426631116532e-09,7.746827604551474e-10,1.0946595484789192e-13,1.4219407858121144e-09,1.133620922748648e-09
61541790530500,42.835129861850504,50.38809875306619,61.17174112783764,0.00022558176371529303,2.0219723494301296,2.155468714527717,4.0,4.0,4.0,0.09587312676158186,8.37017180260353,6.688305057097956,2.3605583707395643e-07,1.0354847837298724e-09,7.765628175814643e-10,1.3794446189091195e-13,1.4363015678169887e-09,1.1433684006186573e-09
61543790627250,42.83579726091556,50.54253435321101,61.28861883019984,0.00023506365166596794,2.023195958327765,2.156490558123056,4.0,4.0,4.0,0.09591512709507537,8.375354483175721,6.667753983143368,2.36079223914631e-07,1.035459602309658e-09,7.73958816836597e-10,1.452128526595973e-13,1.4371921977362637e-09,1.139785965969993e-09
61545790630999,42.836596107793,50.69694890063548,61.40557539285984,0.0003571285487593757,2.023191782463833,2.1629870375906224,4.0,4.0,4.0,0.09631998015798487,8.375333542916936,6.666053237356415,2.3564256884462664e-07,1.035491552696889e-09,7.71082628834134e-10,2.1547191428658818e-13,1.4371793246367827e-09,1.1394760300306114e-09
61547790633249,42.83739202182531,50.848389309163686,61.51119434497286,0.00018484840432910654,2.0242354221668077,2.153208229939382,4.0,4.0,4.0,0.09573862910458643,8.282291406857254,6.6984141156048675,2.3604216888658882e-07,1.0243638625488952e-09,7.820851263248395e-10,1.1451507915770408e-13,1.4210170204583566e-09,1.1450808920935796e-09
61549790758750,42.838476786303964,50.998963349004825,61.6097319471538,0.0005151717024332913,2.0231808573607633,2.1609688048448774,4.0,4.0,4.0,0.11919132435673918,8.375327598061064,6.732381740637831,2.9062884192873984e-07,1.035563454844637e-09,7.814210899835829e-10,4.186125661414137e-12,1.4371599379587374e-09,1.1509655076132517e-09
61551791444062,42.83921174652862,51.14876884306678,61.71241413328091,0.00013227637432330309,2.0256799466959237,2.1551637014304306,3.2,4.0,4.0,0.06948540647233942,8.288460712838944,6.642267474165814,2.000542461004722e-07,1.024369038265809e-09,7.729935321276745e-10,8.09365081908131e-14,1.4220696344180745e-09,1.1353075102612565e-09
61553794404062,42.839205550081,51.30089184293967,61.823017657183925,0.0002793124961762239,2.022057904457669,2.1598545599373584,3.2,4.0,4.0,0.06072468469470857,8.37077147213842,6.657107458213479,1.861372461372797e-07,1.0354774737894804e-09,7.713368573617934e-10,1.7176157532716833e-13,1.4363502080526237e-09,1.1378696162195735e-09
61555794704062,42.839126501003776,51.45272915414766,61.92572760276633,0.00015102653409183986,2.021803141467653,2.1411650276314274,3.2,4.0,4.0,0.06044064381770288,8.369730767446852,6.7327294219695855,1.8706723504555187e-07,1.0358400024047057e-09,2.1753176853048866e-09,9.276692731700154e-14,1.4361599598364159e-09,1.1509850732415193e-09
61557797691562,42.839134254631354,51.604332346226485,62.027109582741964,0.0003420176240264148,2.023202479940357,2.1602615544469814,3.2,4.0,4.0,0.060871809991074236,8.37570081121377,6.632046531603889,1.8608380193934295e-07,1.0355084489326165e-09,7.68244461924898e-10,2.1268416645966698e-13,1.4371867691169363e-09,1.13349212419688e-09
61559797691875,42.83907697298728,51.758218978632996,62.142365784705646,0.0001505666184373414,2.0231909981149014,2.1604821570667996,3.2,4.0,4.0,0.06043971607536429,8.375718065781989,6.588068199507739,1.8703785155281645e-07,1.0355415541976076e-09,7.629619468031814e-10,9.251135103355553e-14,1.4371798590316445e-09,1.125841788070029e-09
61561797704500,42.83905711869766,51.915971066522864,62.25760856695823,0.00029700646790252385,2.022180592953758,2.1612472351545664,3.2,4.0,4.0,0.060767189133052416,8.371586504032912,6.610914937183376,1.8614207097778372e-07,1.0355015281134279e-09,7.653892867010986e-10,1.835904212613438e-13,1.4364523092461428e-09,1.129792906969524e-09
61563798650500,42.83898327084212,52.07364126815552,62.37458629054892,0.00013617631062171645,2.023192320121074,2.15365616144916,3.2,4.0,4.0,0.06040783262173416,8.375806332398795,6.717950046091186,1.8705506728903475e-07,1.0355588130954575e-09,7.807846448659449e-10,8.364843707036954e-14,1.437174547627592e-09,1.148359706568894e-09
61565799113250,42.83902787483103,52.22570833656868,62.49164082964538,0.00030756891461235247,2.0206048324590644,2.147788019361704,3.6,4.0,4.0,0.07270165783474014,8.365308532264242,6.762249782707657,2.0238521716622631e-07,1.0357659508259529e-09,7.885897118729146e-10,1.9138277353567312e-13,1.4353419029581095e-09,1.156034811035861e-09
61567799773750,42.839594432427724,52.37770369544357,62.6126784541168,0.00035297857057429804,2.0231947647516026,2.140164415168424,4.0,4.0,4.0,0.09630499977881633,8.375972372597872,6.9080107488784535,2.356428531545944e-07,1.035572145458494e-09,8.08606253557879e-10,2.12766305416047e-13,1.4371830520733517e-09,1.1813240384481653e-09
61569800640250,42.84040855983077,52.531056293038546,62.73823672329908,0.00028707414852155623,2.023201906426224,2.1454030487808478,4.0,4.0,4.0,0.10693340151820313,8.375942899580739,6.869867068866184,2.627242884404823e-07,1.0355899623402798e-09,8.020422080446667e-10,2.0579464764584112e-12,1.4371675230438564e-09,1.1746846143890892e-09
61571803131250,42.84175581140139,52.68428470330429,62.855875099689186,0.0001862655395710173,2.021983093769122,2.1569276857569073,4.0,4.0,4.0,0.1313846907288867,8.371057581026653,6.642381606919778,3.250033338151196e-07,1.0355860644831659e-09,7.710815987554765e-10,6.302914861840045e-12,1.436308863088182e-09,1.1351743052247414e-09
61573803146250,42.84274643312707,52.83743739305072,62.97182697052971,0.0002650248996194977,2.0231949748800484,2.163345700240039,4.0,4.0,4.0,0.0960159341491134,8.3761106544806,6.618465438345477,2.3560581822147693e-07,1.0356106419595084e-09,7.65485203599331e-10,1.6247105443739918e-13,1.4371755119230413e-09,1.1310059909466852e-09
61575805641250,42.84348042211927,52.99051444164402,63.086615726317376,0.0001078058846501271,2.02204842455857,2.16277309825279,4.0,4.0,4.0,0.09546032763938063,8.371330614292313,6.602506912350903,2.3692106339530048e-07,1.0355958634454591e-09,7.638608269892289e-10,6.59859036809884e-14,1.4363349154826146e-09,1.128219246196279e-09
61577808135750,42.8442337471845,53.14367465737883,63.190886378537385,0.0002552433613911123,2.0232027717209693,2.155608580423011,4.0,4.0,4.0,0.09599542631081859,8.376280973624942,6.741335462419243,2.3559069889131387e-07,1.0355844214656548e-09,7.844681839029704e-10,1.5885863730111866e-13,1.437183504644811e-09,1.1523066297069338e-09
61579810617750,42.84502947827425,53.296802693386745,63.294609982390426,0.0003503154318904324,2.023203748755021,2.1582445251599003,4.0,4.0,4.0,0.09629651350094702,8.376254880007417,6.647417543639692,2.356360039566741e-07,1.035631138603804e-09,7.724538586352569e-10,2.111028787573821e-13,1.4371680133885304e-09,1.1359866078274086e-09
61581814210769,42.84540364287034,53.449654497526126,63.40885132020947,0.0003579371094737106,2.0219833501038167,2.162879144878908,2.6,4.0,4.0,0.05990054861137649,8.371354333615667,6.59578720674246,1.83416121154189e-07,1.0356248724268896e-09,7.630373135081663e-10,2.2025161868952314e-13,1.436306166618365e-09,1.1270065553317208e-09
61583816350000,42.84499154250467,53.602430649386335,63.52342872394464,0.00018075449794535537,2.023198985922293,2.161825765808227,2.6,4.0,4.0,0.04177395718608734,8.376391779494934,6.603846800367513,1.5864025733774714e-07,1.035653212527702e-09,7.643570597426664e-10,1.1107870248845052e-13,1.4371695540383712e-09,1.1283891588716279e-09
61585820194229,42.84454166070125,53.75533952421094,63.63962741562148,0.00029792036484541426,2.021994012432553,2.1532725325390016,2.6,4.0,4.0,0.04195647822791963,8.371484522258287,6.724332137931529,1.578428210970838e-07,1.0356121071594905e-09,7.816999416301969e-10,1.8571850459127435e-13,1.4363063022663206e-09,1.1492897505444236e-09
61587823833461,42.84406909460158,53.90811820091123,63.756492734882606,0.00014682954772223382,2.0231945093905477,2.149214506999315,2.6,4.0,4.0,0.04172258094017956,8.376574959166934,6.760470141945265,1.5880307075850515e-07,1.0356516790183933e-09,7.875976809584879e-10,9.013885105736944e-14,1.4371786512760836e-09,1.1555464723250149e-09
61589824016152,42.84363107939883,54.06087644590261,63.87431907695737,0.0005419260306838963,2.0232039389178285,2.1444901701236887,2.6,4.0,4.0,0.04232115685648134,8.376722893616867,6.825555127043122,1.573184738226149e-07,1.0356446802405416e-09,7.971376359105029e-10,3.3485025415268374e-13,1.4371928075426563e-09,1.1668284288113847e-09
61591827858845,42.843234419097406,54.21355449864876,63.9960347090868,0.00028589626358960365,2.021979547769959,2.1381353458269943,2.6,4.0,4.0,0.041934408091071164,8.371678713625675,6.973148899089947,1.578061377733274e-07,1.0356698592126942e-09,8.170689136507386e-10,1.7678384381483902e-13,1.4363054391277545e-09,1.192434098820648e-09
61593829723846,42.842818470068515,54.36595520497994,64.11347153522684,0.00040672256077661073,2.023193077538541,2.156030489456004,2.6,4.0,4.0,0.04211392131890428,8.37683087007097,6.633858540120362,1.5745254369784796e-07,1.0356872448758137e-09,7.704044454733699e-10,2.5019186763960937e-13,1.437188166154874e-09,1.1335117693170631e-09
61595830628000,42.842442022806516,54.518281198530914,64.22888977103732,0.00015288898678324534,2.021981722815977,2.1629327580235627,3.3,4.0,4.0,0.06373788681767675,8.3717586012193,6.6285761082390025,1.9062353410216165e-07,1.0356936650213413e-09,7.668076467731516e-10,9.396995257908288e-14,1.43629570105471e-09,1.1325770917295349e-09
61597833127250,42.84291978326374,54.670741272348174,64.34310985526628,0.00020956001097138224,2.0232076439533815,2.1604985237477377,4.0,4.0,4.0,0.09582515602506492,8.376946620702887,6.593400504118628,2.3605744993354685e-07,1.035666133754023e-09,7.63595327406689e-10,1.2934378464623138e-13,1.4371844000213482e-09,1.1264526714626074e-09
61599835598500,42.84356145521909,54.82311867872753,64.45272669891095,0.00010312013877707765,2.023186535793301,2.156007727861661,4.0,4.0,4.0,0.09544474634530666,8.377038361546159,6.735463587164703,2.3692526083125437e-07,1.035715463309634e-09,7.835345452856456e-10,6.327798290311516e-14,1.4371882081787877e-09,1.1510994342383637e-09
61601835612000,42.84435223921662,54.97537962200307,64.55394694698148,0.0003155375529892435,2.0220255458999428,2.157476672232686,4.0,4.0,4.0,0.09621657522668751,8.372107318129054,6.6468770501061005,2.3596506838307572e-07,1.0356859466370473e-09,7.730626403919361e-10,1.9724840022426e-13,1.4363198864335769e-09,1.1357040447552212e-09
61603835718500,42.845010343633824,55.12760786571516,64.66013959325979,0.00011192751633415526,2.023194683793061,2.1618314970895045,4.0,4.0,4.0,0.0954771563102547,8.377135146724205,6.594451554399304,2.369286983230811e-07,1.0357269842724756e-09,7.633233075269612e-10,6.88540254284829e-14,1.437180408995574e-09,1.1265857179615235e-09
61605838114250,42.84575584256649,55.279768126818105,64.77398119575531,0.0002260515752706431,2.0219825228300556,2.16229869972755,4.0,4.0,4.0,0.09588646333063057,8.372239270826267,6.599683757233182,2.3603258126996565e-07,1.035705224878349e-09,7.637065632754939e-10,1.3988819722774365e-13,1.4363179412035813e-09,1.127476072136314e-09
61607838114500,42.846397136766136,55.43184780433436,64.88929049838205,0.00010353774980541507,2.023207942102962,2.15224590924396,4.0,4.0,4.0,0.09544600109021553,8.377140570351763,6.721029749442114,2.3692883872445752e-07,1.0357441923123657e-09,7.816987399657864e-10,6.339661202043394e-14,1.4371562468687019e-09,1.1485246932166582e-09
61609840603250,42.85141099216246,55.58132541744713,65.00549462182657,0.22784502098331683,2.028466538518405,2.1500118266721784,4.0,4.0,4.0,0.8016846667079814,8.296003399713182,6.749602760662052,2.105964220066717e-07,1.0239004932121508e-09,7.860462138200635e-10,1.2267410088996976e-10,1.423057404492346e-09,1.1534666027085009e-09
61611842975750,42.853885601846905,55.73012754748236,65.1227811833802,0.0004175276578087668,2.021854684778036,2.149092135410097,4.0,4.0,4.0,0.09654197745578694,8.371888902296682,6.764696152918916,2.3518344116375284e-07,1.0359849098691027e-09,7.881505249380164e-10,2.5340821775853796e-13,1.4362193702620855e-09,1.1560679740244791e-09
61613843093500,42.85472725887951,55.880299905248606,65.24333247878108,0.0002549697398709098,2.0219720403564008,2.137245099477699,4.0,4.0,4.0,0.09598427271247069,8.372487129995381,7.007733273916339,2.3564066261340964e-07,1.0357677221223149e-09,8.215812159269936e-10,1.5655500929329172e-13,1.4363103805341285e-09,1.198242219318151e-09
61615843191000,42.85547297061664,56.03046108617455,65.36093671819037,0.00020033694985827248,2.021851194853009,2.155448425124102,4.0,4.0,4.0,0.09579985888148092,8.372118684877064,6.684123537081222,2.3606620287706747e-07,1.036002857385442e-09,7.766533857574255e-10,1.2451260900287736e-13,1.436233433204166e-09,1.1420405969917814e-09
61617845604750,42.85626132473566,56.180322878394726,65.47569090871653,0.0002572791099073256,2.022022122999154,2.16241126247669,4.0,4.0,4.0,0.09599168868216984,8.372830576204239,6.64031283988504,2.3561323554086462e-07,1.0357746713882317e-09,7.683633677992344e-10,1.5778879467236332e-13,1.4363439349922531e-09,1.1344155140135196e-09
61619848091750,42.85699237320694,56.32902958656499,65.58939002837786,0.00012384213976758876,2.0218089066910063,2.1605456025728644,4.0,4.0,4.0,0.09552771567643398,8.371947923040539,6.59346996912779,2.364883635936528e-07,1.0362031393214262e-09,7.635789259433841e-10,7.721232188877741e-14,1.4361775730542325e-09,1.126264038029203e-09
61621855506999,42.85770135952999,56.47651701514941,65.70366579408946,0.00033191093758964745,2.0218522258509726,2.1613414639399626,4.0,4.0,4.0,0.09609377125667823,8.372295204078169,6.70208087137407,2.3553512124054408e-07,1.0360368249832453e-09,7.760326076655754e-10,1.754610406959567e-13,1.4362247147829373e-09,1.1451008167095721e-09
61623855515250,42.85857907227405,56.62487116923841,65.80571097371623,0.0003211498438669344,2.023135203561783,2.154088245714888,4.0,4.0,4.0,0.09635422583665768,8.377600127766696,6.69023938005229,2.3532299044431546e-07,1.0360498757171744e-09,7.81106402903544e-10,2.2064811781274194e-13,1.437132345554175e-09,1.1430276582932977e-09
61625855590750,42.85934587047931,56.77215303681548,65.9073272582063,0.00030028122727970006,2.0205252014886304,2.1629213247730346,4.0,4.0,4.0,0.09894314785682543,8.36683295460166,6.596909196392275,2.4212902201396875e-07,1.0362208753731842e-09,7.631639712714951e-10,6.700868969273292e-13,1.4352496424601104e-09,1.1268071040933085e-09
61627855707000,42.86012783189126,56.920855782231826,66.0207097277015,0.00011003547846347552,2.022162749209797,2.162345769260171,4.0,4.0,4.0,0.09547337499303687,8.373799858579977,6.6007824958362225,2.3694037385970083e-07,1.0358495376907668e-09,7.638201777041089e-10,6.766837230072547e-14,1.4364455034997494e-09,1.1274599981645426e-09
61629858084000,42.860882104897335,57.06967380993187,66.13513999544583,0.00021206217774709827,2.020763831193709,2.151217468704262,4.0,4.0,4.0,0.09584115848687592,8.36824244406687,6.714583455146212,2.3597071716862408e-07,1.036222500013258e-09,7.812980592393663e-10,1.3149326543678922e-13,1.4354668526507144e-09,1.1471972189406746e-09
61631870698999,42.86150272369847,57.21705390704209,66.25068883479139,0.00013854728627771723,2.020681819130641,2.151956353810523,4.0,4.0,4.0,0.09544304391258651,8.367780953662377,6.742575549799008,2.368463662712928e-07,1.036085118409765e-09,7.845602391466363e-10,6.235440493492434e-14,1.435372903334892e-09,1.1520367130765135e-09
61633871544500,42.8622941292914,57.36604376363879,66.36732704026768,0.00046707230414767505,2.0231848185187955,2.150114704552968,4.0,4.0,4.0,0.09689094550447219,8.378100563923502,6.769456293101748,2.3438583383971458e-07,1.0359306742100307e-09,7.883612690368604e-10,3.1369851527717754e-13,1.437150378128634e-09,1.1566829089938354e-09
61635873101000,42.86315495173462,57.516478617483735,66.48675854542941,0.00010995544950893999,2.023206272643547,2.1376036317565514,4.0,4.0,4.0,0.09547359297285413,8.378222653597778,7.00179834896724,2.368107428990605e-07,1.0358843010013473e-09,8.208338296049416e-10,6.760018799575985e-14,1.4371571650529029e-09,1.1969988057973517e-09
61637875575750,42.86391780051716,57.665765206214964,66.60445358004608,0.00021624234077901762,2.020639870813729,2.1545194131037118,4.0,4.0,4.0,0.09585857217742345,8.367837751287192,6.700395537716228,2.3556615802242175e-07,1.0361243505724099e-09,7.789113883793721e-10,1.3441014452775318e-13,1.4353397830864536e-09,1.1446508004504782e-09
